source,name,url,date_or_edition,note
usahas.com (ChartGeek 2009),Omaha Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Omaha.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 125 tiles (90 at L5/1024px, grid 13x8) assembling collar-clipped full chart ~13312x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Phoenix Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Phoenix.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 122 tiles (89 at L5/1024px, grid 12x8) assembling collar-clipped full chart ~12288x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Salt Lake City Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/SaltLakeCity.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 126 tiles (91 at L5/1024px, grid 13x8) assembling collar-clipped full chart ~13312x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),San Antonio Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/SanAntonio.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 118 tiles (85 at L5/1024px, grid 12x8) assembling collar-clipped full chart ~12288x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Seattle Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Seattle.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 50 tiles (28 at L5/1024px, grid 13x8) assembling collar-clipped full chart ~13312x8192px (~60-70% of 300dpi source) (offshore tiles omitted), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Washington Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Washington.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 115 tiles (82 at L5/1024px, grid 12x8) assembling collar-clipped full chart ~12288x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
usahas.com (ChartGeek 2009),Wichita Sectional (ChartGeek GE superoverlay),http://www.usahas.com/GE/ChartGeek/Sectionals/Wichita.kml,NACO edition current mid-2009 (tiles generated Jul-Aug 2009),"live GIF superoverlay tile pyramid, 118 tiles (85 at L5/1024px, grid 12x8) assembling collar-clipped full chart ~12288x8192px (~60-70% of 300dpi source), sample deep tile HEAD 200 Last-Modified Jul-Aug 2009; pre-2011 NACO-era edition absent from dole in any form"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Albuquerque Sectional (PDF),https://simviation.com/1/download?file=realcharts_secAlbuquerque.zip&fileId=36394,ca. 2010 editions (mostly 1st half 2010 per readme),"24.2MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secAlbuquerque.zip&fileId=36394 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Atlanta Sectional (PDF),https://simviation.com/1/download?file=realcharts_secAtlanta.zip&fileId=36395,ca. 2010 editions (mostly 1st half 2010 per readme),"26.8MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secAtlanta.zip&fileId=36395 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Billings Sectional (PDF),https://simviation.com/1/download?file=realcharts_secBillings.zip&fileId=36396,ca. 2010 editions (mostly 1st half 2010 per readme),"25.7MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secBillings.zip&fileId=36396 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Brownsville Sectional (PDF),https://simviation.com/1/download?file=realcharts_secBrownsville.zip&fileId=36397,ca. 2010 editions (mostly 1st half 2010 per readme),"23.7MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secBrownsville.zip&fileId=36397 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Charlotte Sectional (PDF),https://simviation.com/1/download?file=realcharts_secCharlotte.zip&fileId=36398,ca. 2010 editions (mostly 1st half 2010 per readme),"24.4MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secCharlotte.zip&fileId=36398 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Cheyenne Sectional (PDF),https://simviation.com/1/download?file=realcharts_secCheyenne.zip&fileId=36399,ca. 2010 editions (mostly 1st half 2010 per readme),"25.7MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secCheyenne.zip&fileId=36399 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Chicago Sectional (PDF),https://simviation.com/1/download?file=realcharts_secChicago.zip&fileId=36400,ca. 2010 editions (mostly 1st half 2010 per readme),"27.5MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secChicago.zip&fileId=36400 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Cincinnati Sectional (PDF),https://simviation.com/1/download?file=realcharts_secCincinnati.zip&fileId=36401,ca. 2010 editions (mostly 1st half 2010 per readme),"25.8MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secCincinnati.zip&fileId=36401 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Dallas Sectional (PDF),https://simviation.com/1/download?file=realcharts_secDallas-1.zip&fileId=36402,ca. 2010 editions (mostly 1st half 2010 per readme),"25.3MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secDallas-1.zip&fileId=36402 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Denver Sectional (PDF),https://simviation.com/1/download?file=realcharts_secDenver.zip&fileId=36403,ca. 2010 editions (mostly 1st half 2010 per readme),"25.2MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secDenver.zip&fileId=36403 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Detroit Sectional (PDF),https://simviation.com/1/download?file=realcharts_secDetroit.zip&fileId=36404,ca. 2010 editions (mostly 1st half 2010 per readme),"24.4MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secDetroit.zip&fileId=36404 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",El Paso Sectional (PDF),https://simviation.com/1/download?file=realcharts_secElPaso.zip&fileId=36405,ca. 2010 editions (mostly 1st half 2010 per readme),"23.3MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secElPaso.zip&fileId=36405 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Great Falls Sectional (PDF),https://simviation.com/1/download?file=realcharts_secGreatFalls.zip&fileId=36406,ca. 2010 editions (mostly 1st half 2010 per readme),"25.2MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secGreatFalls.zip&fileId=36406 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Green Bay Sectional (PDF),https://simviation.com/1/download?file=realcharts_secGreenBay.zip&fileId=36407,ca. 2010 editions (mostly 1st half 2010 per readme),"25.1MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secGreenBay.zip&fileId=36407 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Halifax Sectional (PDF),https://simviation.com/1/download?file=realcharts_secHalifax.zip&fileId=36408,ca. 2010 editions (mostly 1st half 2010 per readme),"23.7MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secHalifax.zip&fileId=36408 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Hawaiian Islands Sectional (PDF),https://simviation.com/1/download?file=realcharts_secHawaiianIslands.zip&fileId=36409,ca. 2010 editions (mostly 1st half 2010 per readme),"24.0MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secHawaiianIslands.zip&fileId=36409 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Houston Sectional (PDF),https://simviation.com/1/download?file=realcharts_secHouston.zip&fileId=36410,ca. 2010 editions (mostly 1st half 2010 per readme),"24.4MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secHouston.zip&fileId=36410 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Jacksonville Sectional (PDF),https://simviation.com/1/download?file=realcharts_secJacksonville.zip&fileId=36411,ca. 2010 editions (mostly 1st half 2010 per readme),"26.0MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secJacksonville.zip&fileId=36411 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Kansas City Sectional (PDF),https://simviation.com/1/download?file=realcharts_secKansasCity.zip&fileId=36412,ca. 2010 editions (mostly 1st half 2010 per readme),"25.4MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secKansasCity.zip&fileId=36412 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Klamath Falls Sectional (PDF),https://simviation.com/1/download?file=realcharts_secKlamathFalls.zip&fileId=36413,ca. 2010 editions (mostly 1st half 2010 per readme),"26.8MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secKlamathFalls.zip&fileId=36413 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Lake Huron Sectional (PDF),https://simviation.com/1/download?file=realcharts_secLakeHuron.zip&fileId=36414,ca. 2010 editions (mostly 1st half 2010 per readme),"25.1MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secLakeHuron.zip&fileId=36414 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Las Vegas Sectional (PDF),https://simviation.com/1/download?file=realcharts_secLasVegas.zip&fileId=36415,ca. 2010 editions (mostly 1st half 2010 per readme),"24.6MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secLasVegas.zip&fileId=36415 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Los Angeles Sectional (PDF),https://simviation.com/1/download?file=realcharts_secLosAngeles.zip&fileId=36416,ca. 2010 editions (mostly 1st half 2010 per readme),"25.3MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secLosAngeles.zip&fileId=36416 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Memphis Sectional (PDF),https://simviation.com/1/download?file=realcharts_secMemphis.zip&fileId=36417,ca. 2010 editions (mostly 1st half 2010 per readme),"29.4MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secMemphis.zip&fileId=36417 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Miami Sectional (PDF),https://simviation.com/1/download?file=realcharts_secMiami.zip&fileId=36418,ca. 2010 editions (mostly 1st half 2010 per readme),"22.5MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secMiami.zip&fileId=36418 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
"simviation.com realvfrcharts (Sean Morrissey, upl. 2011-05)",Montreal Sectional (PDF),https://simviation.com/1/download?file=realcharts_secMontreal.zip&fileId=36419,ca. 2010 editions (mostly 1st half 2010 per readme),"26.0MB zip w/ full-chart PDF(s) (half-size FAA raster per readme, ~5112px pages); ca-2010 pre-2011-dole-gap edition; verified 200; 2-step download: GET /1/download-file?file=realcharts_secMontreal.zip&fileId=36419 for session cookie first; server ignores Range, slow ~80KB/s; not in dole or online CSV"
